"Price","Mileage","City","State","Make","Model","vehicle age"
"7441","91319","Annapolis"," MD","Acura","RSXAutomatic","14.0"
"18925","91347","Lafayette"," LA","Acura","RLXwith","6.0"
"11985","91370","Atlanta"," GA","Acura","TL4dr","11.0"
"16295","91375","Columbia"," SC","Acura","MDX4WD","12.0"
"13499","91411","Downey"," CA","Acura","TL4dr","12.0"
"11980","91447","Woodlands"," TX","Acura","RL4dr","12.0"
"9995","91450","Chantilly"," VA","Acura","MDX4WD","15.0"
"19250","91458","Neptune"," NJ","Acura","MDXwith","7.0"
"24990","91504","Calera"," AL","Acura","MDXFWD","6.0"
"16844","91575","Prattville"," AL","Acura","RDXBase","7.0"
"10450","91576","Fairborn"," OH","Acura","TL4dr","12.0"
"16613","91605","Lancaster"," CA","Acura","TSX5-Speed","7.0"
"17000","91609","Omaha"," NE","Acura","MDXAWD","9.0"
"8488","91619","North Hollywood"," CA","Acura","TSXAutomatic","15.0"
"14995","91667","Fresno"," CA","Acura","TSX4dr","9.0"
"16499","91695","Leesburg"," VA","Acura","TLSH-AWD","8.0"
"14990","91784","Overland Park"," KS","Acura","TL4dr","10.0"
"11995","91799","Honolulu"," HI","Acura","TL4dr","12.0"
"9400","91801","Austin"," TX","Acura","RDX4WD","13.0"
"9998","91808","Indianapolis"," IN","Acura","TL4dr","12.0"
"14841","91817","Chantilly"," VA","Acura","TL4dr","10.0"
"12995","91839","Manassas"," VA","Acura","RDXAWD","9.0"
"11000","91842","Valencia"," CA","Acura","RDX4WD","12.0"
"8000","91860","Manalapan"," NJ","Acura","TL4dr","13.0"
"11795","91869","Tujunga"," CA","Acura","TSX4dr","9.0"
"8000","91874","Louisville"," KY","Acura","RLAutomatic","15.0"
"15950","91901","Waterbury"," CT","Acura","RL4dr","10.0"
"10198","91901","Palatine"," IL","Acura","TL4dr","13.0"
"13990","91945","Raleigh"," NC","Acura","TL4dr","10.0"
"9790","91950","Rolling Meadows"," IL","Acura","RDX4WD","13.0"
"17367","91953","Chantilly"," VA","Acura","RDXFWD","6.0"
"7750","91980","San Antonio"," TX","Acura","TSX4dr","11.0"
"16990","91982","Van Nuys"," CA","Acura","TL2WD","8.0"
"13795","91992","Mundelein"," IL","Acura","RDXAWD","10.0"
"19990","91997","Overland Park"," KS","Acura","RDXAWD","7.0"
"7995","92016","South River"," NJ","Acura","TLAutomatic","14.0"
"12900","92017","Oakland Park"," FL","Acura","TL2WD","8.0"
"11199","92025","West Bridgewater"," MA","Acura","RDXAWD","11.0"
"13990","92070","Goldsboro"," NC","Acura","TLBase","7.0"
"12495","92077","Parker"," CO","Acura","TSX4dr","10.0"
"19999","92080","Columbus"," GA","Acura","MDXAWD","8.0"
"18995","92081","Houston"," TX","Acura","MDXAWD","9.0"
"12491","92106","Elmhurst"," IL","Acura","ILX5-Speed","6.0"
"17992","92116","Pensacola"," FL","Acura","MDXAWD","11.0"
"14995","92117","Charleston"," SC","Acura","TL2WD","8.0"
"10495","92157","Highland Park"," IL","Acura","RDX4WD","12.0"
"11290","92161","Clearwater"," FL","Acura","TL4dr","11.0"
"15495","92207","Hayward"," CA","Acura","TSX5-Speed","7.0"
"15900","92228","Philadelphia"," PA","Acura","MDX4WD","12.0"
"12995","92244","Midway City"," CA","Acura","RDXFWD","9.0"
"18498","92251","Lynnwood"," WA","Acura","MDXAWD","10.0"
"17196","92254","Weatherford"," TX","Acura","MDXAWD","9.0"
"15999","92274","Longmont"," CO","Acura","MDX4WD","13.0"
"12500","92305","Escondido"," CA","Acura","TSX4dr","11.0"
"18900","92335","Kearny"," NJ","Acura","RDXAWD","5.0"
"14446","92344","Langhorne"," PA","Acura","TL2WD","8.0"
"10573","92364","Burlingame"," CA","Acura","TSX4dr","13.0"
"14175","92380","Keller"," TX","Acura","RDXFWD","8.0"
"11995","92391","Houston"," TX","Acura","RDX4WD","12.0"
"7250","92400","Norcross"," GA","Acura","TLAutomatic","15.0"
"10994","92432","Leavenworth"," KS","Acura","MDX4WD","14.0"
"10402","92445","League City"," TX","Acura","TL4dr","12.0"
"17850","92445","Austin"," TX","Acura","RDXFWD","6.0"
"10980","92512","Plano"," TX","Acura","TSX4dr","10.0"
"18485","92527","Las Vegas"," NV","Acura","MDXAWD","9.0"
"16672","92543","Kirkland"," WA","Acura","MDX4WD","13.0"
"8495","92549","Denver"," CO","Acura","TSXAutomatic","14.0"
"8899","92552","Moon Township"," PA","Acura","TLAutomatic","14.0"
"16289","92556","Duluth"," GA","Acura","MDXAWD","10.0"
"15997","92569","North Miami"," FL","Acura","MDXAWD","9.0"
"12450","92574","Waterbury"," CT","Acura","TL4dr","10.0"
"19982","92579","Logan"," UT","Acura","RDXAWD","7.0"
"22493","92605","Irvine"," CA","Acura","MDXFWD","6.0"
"13990","92621","Chicago"," IL","Acura","TL2WD","8.0"
"17793","92639","Indianapolis"," IN","Acura","ZDXAWD","10.0"
"18991","92650","Palmdale"," CA","Acura","TL2WD","8.0"
"16500","92657","Roseville"," CA","Acura","TSX4dr","9.0"
"11250","92680","Franklin Square"," NY","Acura","MDX4WD","12.0"
"10000","92684","Antioch"," IL","Acura","TSX4dr","10.0"
"15499","92711","Delran"," NJ","Acura","MDXAWD","11.0"
"10995","92717","Union City"," NJ","Acura","TSX4dr","10.0"
"19991","92734","Vancouver"," WA","Acura","RDXAWD","7.0"
"17995","92772","Santa Cruz"," CA","Acura","TL2WD","8.0"
"15300","92787","Batavia"," NY","Acura","MDXAWD","10.0"
"17990","92795","Clearwater"," FL","Acura","RDXFWD","5.0"
"13800","92802","Mascoutah"," IL","Acura","TSXAutomatic","8.0"
"13900","92891","Lenoir"," NC","Acura","TSX","8.0"
"8944","92940","WESLEY CHAPEL"," FL","Acura","MDX4WD","14.0"
"11995","92960","Naugatuck"," CT","Acura","RDX4WD","13.0"
"7850","92969","El Cajon"," CA","Acura","RSXAutomatic","15.0"
"13950","92975","Manassas"," VA","Acura","TL4dr","10.0"
"8995","93000","Tucson"," AZ","Acura","TSXAutomatic","15.0"
"13995","93007","Sacramento"," CA","Acura","TSX4dr","9.0"
"13750","93031","Falls Church"," VA","Acura","TL2WD","8.0"
"18984","93033","San Antonio"," TX","Acura","MDXAWD","8.0"
"14995","93110","Chantilly"," VA","Acura","MDX4WD","12.0"
"16487","93169","Denver"," CO","Acura","MDX4WD","12.0"
"11939","93183","Hoffman Estates"," IL","Acura","TL4dr","11.0"
"11485","93187","Norfolk"," VA","Acura","TSX4dr","11.0"
"8299","93221","West Bridgewater"," MA","Acura","TL4dr","12.0"
"11595","93234","Tacoma"," WA","Acura","RLAutomatic","14.0"
"8700","93244","North Hollywood"," CA","Acura","RLAutomatic","15.0"
"12499","93248","Old Bridge"," NJ","Acura","MDX4WD","12.0"
"11888","93281","Merritt Island"," FL","Acura","TL4dr","11.0"
"18000","93282","Falls Church"," VA","Acura","MDXAWD","9.0"
"13995","93283","San Antonio"," TX","Acura","RDX4WD","12.0"
"9876","93336","Frederick"," MD","Acura","TSX4dr","11.0"
"9499","93338","Circleville"," OH","Acura","RDX4WD","13.0"
"16981","93350","Addison"," TX","Acura","RDXwith","7.0"
"21493","93383","Grand Island"," NY","Acura","MDXwith","7.0"
"18862","93425","Greensboro"," NC","Acura","MDXBase","7.0"
"10000","93453","BROKEN ARROW"," OK","Acura","RL4dr","12.0"
"7999","93457","Stone Mountain"," GA","Acura","TL4dr","12.0"
"17997","93461","Charleston"," SC","Acura","RDXFWD","5.0"
"4400","93471","Hollywood"," FL","Acura","RSXType-S","17.0"
"18839","93531","Wheaton"," MD","Acura","MDXAWD","8.0"
"10600","93534","Gastonia"," NC","Acura","RDX4WD","13.0"
"13195","93557","Tampa"," FL","Acura","TSX4dr","12.0"
"14990","93589","Doylestown"," PA","Acura","RDXAWD","9.0"
"14999","93595","Spokane Valley"," WA","Acura","RDXAWD","9.0"
"13477","93630","El Cajon"," CA","Acura","TL2WD","8.0"
"11000","93661","Schenectady"," NY","Acura","TSXAutomatic","8.0"
"16990","93748","Alexandria"," VA","Acura","MDXAWD","10.0"
"9995","93753","Virginia Beach"," VA","Acura","RDX4WD","13.0"
"17995","93755","Parker"," CO","Acura","MDXAWD","10.0"
"12900","93782","Jacksonville"," FL","Acura","TSX4dr","9.0"
"18480","93796","Tyler"," TX","Acura","MDXAWD","8.0"
"11300","93835","Colorado Springs"," CO","Acura","RLAutomatic","14.0"
"5000","93845","Houston"," TX","Acura","TLAutomatic","21.0"
"11629","93867","Eatontown"," NJ","Acura","RDXFWD","10.0"
"12990","93887","Jersey City"," NJ","Acura","TL4dr","10.0"
"20977","93889","Merriam"," KS","Acura","RDXAWD","7.0"
"18998","93905","Palatine"," IL","Acura","MDXAWD","10.0"
"7488","93940","Lake Park"," FL","Acura","TSXAutomatic","15.0"
"10980","93967","Clearwater"," FL","Acura","TSX4dr","10.0"
"4495","93969","Danbury"," CT","Acura","CLAutomatic","22.0"
"20188","93989","Fort Worth"," TX","Acura","RDXFWD","6.0"
"13600","93996","Salt Lake City"," UT","Acura","MDXAWD","11.0"
"26995","93998","Kyle"," TX","Acura","MDXFWD","6.0"
"12995","94000","Canton"," OH","Acura","MDX4WD","13.0"
"15997","94000","Sacramento"," CA","Acura","MDXAWD","9.0"
"16861","94007","BROKEN ARROW"," OK","Acura","MDXAWD","9.0"
"19172","94056","Woodside"," NY","Acura","RLXBase","6.0"
"14055","94069","Larchmont"," NY","Acura","RDXAWD","9.0"
"13250","94112","Marietta"," GA","Acura","TL4dr","9.0"
"17990","94134","Tampa"," FL","Acura","MDXAWD","8.0"
"10991","94142","Albuquerque"," NM","Acura","MDX4WD","15.0"
"8477","94200","Sterling"," VA","Acura","TSXManual","16.0"
"7989","94232","Falls Church"," VA","Acura","TSX4dr","13.0"
"19500","94297","Merriam"," KS","Acura","MDXAWD","9.0"
"19495","94320","Hayward"," CA","Acura","MDXAWD","9.0"
"14897","94360","Boise"," ID","Acura","TL4dr","10.0"
"11521","94362","Corpus Christi"," TX","Acura","TL4dr","13.0"
"10500","94371","St Louis"," MO","Acura","TSX4dr","11.0"
"13977","94391","Tacoma"," WA","Acura","TL4dr","10.0"
"8995","94428","Lumberton"," NJ","Acura","TSX4dr","13.0"
"12980","94434","Pacoima"," CA","Acura","RDX4WD","12.0"
"16999","94471","San Antonio"," TX","Acura","MDXAWD","9.0"
"15820","94477","Albuquerque"," NM","Acura","MDX4WD","13.0"
"28278","94491","Morrow"," GA","Acura","MDXAWD","6.0"
"16999","94530","Keene"," NH","Acura","MDXAWD","8.0"
"9995","94535","Houston"," TX","Acura","RLAutomatic","14.0"
"8950","94599","Rocky Mount"," NC","Acura","TSX4dr","12.0"
"12995","94601","Louisville"," KY","Acura","TL2WD","8.0"
"16295","94609","Worthington"," OH","Acura","RDXAWD","7.0"
"12400","94661","Baltimore"," MD","Acura","MDX4WD","13.0"
"11995","94665","Philadelphia"," PA","Acura","TSX4dr","10.0"
"18000","94671","Lawrenceville"," GA","Acura","RDXwith","7.0"
"15990","94674","Augusta"," GA","Acura","TL2WD","8.0"
"9191","94682","Oklahoma City"," OK","Acura","TSX4dr","13.0"
"10995","94689","Vineland"," NJ","Acura","RDX4WD","13.0"
"16695","94705","Pittsburgh"," PA","Acura","TSX","9.0"
"13695","94732","Gainesville"," FL","Acura","RDX4WD","12.0"
"16688","94774","Plano"," TX","Acura","MDXAWD","11.0"
"19995","94792","Indianapolis"," IN","Acura","MDXAWD","8.0"
"13888","94803","Lancaster"," PA","Acura","MDX4WD","13.0"
"17995","94805","North Hollywood"," CA","Acura","MDXAWD","9.0"
"14998","94809","Lynnwood"," WA","Acura","TL4dr","10.0"
"13500","94831","Wilkes-Barre"," PA","Acura","RDXAWD","9.0"
"8999","94858","San Diego"," CA","Acura","TLAutomatic","15.0"
"5795","94874","Fredericksburg"," VA","Acura","RSXAutomatic","16.0"
"14995","94885","Gahanna"," OH","Acura","MDXAWD","10.0"
"15998","94888","Palatine"," IL","Acura","RDXAWD","9.0"
"15251","94892","Mobile"," AL","Acura","MDXAWD","9.0"
"8998","94898","Palatine"," IL","Acura","RLAutomatic","15.0"
"27500","94899","Issaquah"," WA","Acura","MDXAWD","5.0"
"8888","94925","Long Beach"," MS","Acura","TSX4dr","10.0"
"7499","94958","Queens Village"," NY","Acura","TLAutomatic","15.0"
"6995","94969","Chantilly"," VA","Acura","MDX4WD","18.0"
"12000","94970","Longmont"," CO","Acura","RSXType-S","16.0"
"11495","94981","Streamwood"," IL","Acura","RDX4WD","12.0"
"8425","95070","Chicago"," IL","Acura","TL4dr","12.0"
"17989","95110","Livonia"," MI","Acura","RDXAWD","7.0"
"13400","95119","South Jordan"," UT","Acura","TSXAutomatic","8.0"
"25995","95154","Philadelphia"," PA","Acura","MDXAWD","6.0"
"18499","95212","Draper"," UT","Acura","MDXAWD","10.0"
"17977","95219","Chesterfield"," MO","Acura","MDXAWD","9.0"
"11495","95232","Franklin"," IN","Acura","TL4dr","10.0"
"17593","95257","Auburn"," MA","Acura","MDXAWD","8.0"
"17900","95279","Gaithersburg"," MD","Acura","MDXAWD","9.0"
"11999","95299","Merced"," CA","Acura","RDX4WD","12.0"
"8495","95313","Fredericksburg"," VA","Acura","TLAutomatic","14.0"
"12997","95318","Oceanside"," CA","Acura","TL4dr","10.0"
"20995","95327","Philadelphia"," PA","Acura","MDXAWD","8.0"
"16990","95357","Villa Park"," IL","Acura","RDXwith","7.0"
"12492","95357","Orlando"," FL","Acura","TSXAutomatic","8.0"
"10688","95366","Chantilly"," VA","Acura","TSX4dr","10.0"
"11991","95384","Greenville"," SC","Acura","TSX4dr","10.0"
"10995","95397","Virginia Beach"," VA","Acura","RL4dr","13.0"
"13999","95397","Roswell"," GA","Acura","TL2WD","8.0"
"16300","95412","Colorado Springs"," CO","Acura","MDX4WD","13.0"
"10792","95415","Tampa"," FL","Acura","TSX4dr","10.0"
"9994","95467","Fairfax"," VA","Acura","RDX4WD","13.0"
"14946","95506","Falls Church"," VA","Acura","MDXAWD","11.0"
"17000","95514","Framingham"," MA","Acura","MDXAWD","9.0"
"13995","95520","Midlothian"," IL","Acura","TL4dr","11.0"
"11900","95530","Orlando"," FL","Acura","RSXType-S","14.0"
"19888","95576","Long Island City"," NY","Acura","MDXAWD","9.0"
"8499","95673","Kenmore"," WA","Acura","RSXManual","15.0"
"13570","95679","Larchmont"," NY","Acura","TL2WD","8.0"
"11785","95689","Kernersville"," NC","Acura","TSX4dr","9.0"
"15349","95725","Fort Collins"," CO","Acura","MDX4WD","13.0"
"9450","95741","Doylestown"," PA","Acura","TSX4dr","13.0"
"12950","95750","Redmond"," WA","Acura","TL4dr","11.0"
"17999","95805","Hayward"," CA","Acura","MDX4WD","12.0"
"12495","95812","Paramus"," NJ","Acura","MDX4WD","12.0"
"14495","95838","Roseville"," CA","Acura","TL4dr","11.0"
"14895","95877","Kissimmee"," FL","Acura","RL4dr","11.0"
"7800","95912","Arlington"," VA","Acura","TSXAutomatic","15.0"
"12995","95952","Omaha"," NE","Acura","MDX4WD","12.0"
"23991","96001","Tracy"," CA","Acura","MDXFWD","6.0"
"13395","96082","Chandler"," AZ","Acura","TSX4dr","11.0"
"15000","96096","Louisville"," KY","Acura","MDXAWD","11.0"
"10995","96132","Philadelphia"," PA","Acura","TSX4dr","11.0"
"14490","96141","Dallas"," TX","Acura","MDXAWD","10.0"
"9888","96182","Sunnyvale"," CA","Acura","TSXAutomatic","14.0"
"17751","96235","Chantilly"," VA","Acura","MDXAWD","8.0"
"10664","96253","Swainton"," NJ","Acura","TL4dr","12.0"
"8495","96261","Milford"," MA","Acura","TSXAutomatic","14.0"
"9995","96263","Fredricksburg"," VA","Acura","TL4dr","12.0"
"15888","96267","Athens"," GA","Acura","TSX4dr","10.0"
"20997","96309","Everett"," WA","Acura","MDXAWD","9.0"
"13989","96337","Arlington Heights"," IL","Acura","TL4dr","11.0"
"13987","96343","Roseville"," CA","Acura","TSX4dr","11.0"
"13888","96362","San Mateo"," CA","Acura","RL4dr","12.0"
"7985","96375","Philadelphia"," PA","Acura","MDX4WD","16.0"
"19982","96411","Leesburg"," VA","Acura","MDXwith","7.0"
"11987","96430","Springfield"," NJ","Acura","MDX4WD","12.0"
"12999","96436","Everett"," WA","Acura","TSX4dr","9.0"
"10800","96450","Portsmouth"," VA","Acura","RDXAWD","11.0"
"9499","96458","West Bridgewater"," MA","Acura","TSX4dr","10.0"
"19000","96469","Canton"," GA","Acura","MDXAWD","8.0"
"15000","96508","Baltimore"," MD","Acura","TL4dr","10.0"
"12490","96509","Federal Way"," WA","Acura","TLManual","14.0"
"26999","96521","Chicago"," IL","Acura","MDXAWD","6.0"
"18590","96544","Orland Park"," IL","Acura","MDXAWD","8.0"
"12195","96558","Indianapolis"," IN","Acura","TL4dr","11.0"
"17991","96560","Cleveland"," OH","Acura","MDXAWD","9.0"
"9886","96572","Schaumburg"," IL","Acura","MDX4WD","14.0"
"13995","96586","Austin"," TX","Acura","TSX4dr","11.0"
"8495","96616","Chantilly"," VA","Acura","MDX4WD","16.0"
"21900","96631","Verona"," NJ","Acura","MDXwith","7.0"
"8995","96640","Honolulu"," HI","Acura","TL4dr","13.0"
"15995","96660","Streamwood"," IL","Acura","MDXAWD","10.0"
"16988","96700","Duluth"," GA","Acura","MDXAWD","9.0"
"15095","96701","Columbus"," OH","Acura","TL4dr","10.0"
"18991","96705","San Antonio"," TX","Acura","MDXwith","7.0"
"13999","96757","Hendersonville"," NC","Acura","RDXAWD","10.0"
"7849","96769","Henderson"," NV","Acura","TSX4dr","13.0"
"11885","96786","Roswell"," GA","Acura","TSX4dr","11.0"
"7995","96789","Fontana"," CA","Acura","RSXAutomatic","18.0"
"18000","96837","Dallas"," TX","Acura","MDXAWD","9.0"
"14997","96877","Everett"," WA","Acura","MDX4WD","12.0"
"15895","96917","Lombard"," IL","Acura","RDXAWD","9.0"
"12595","96919","Stone Mountain"," GA","Acura","TL4dr","13.0"
"20000","96924","Little Rock"," AR","Acura","MDXBase","7.0"
"12057","96942","Ann Arbor"," MI","Acura","RDXAWD","11.0"
"17500","96961","Minnetonka"," MN","Acura","MDXAWD","8.0"
"16495","96973","Merriam"," KS","Acura","RDXAWD","8.0"
"18995","96998","Fremont"," NE","Acura","MDXAWD","9.0"
"9991","97000","Denver"," CO","Acura","TL4dr","13.0"
"11750","97024","Falls Church"," VA","Acura","TL4dr","11.0"
"22999","97075","Loganville"," GA","Acura","MDXAWD","6.0"
"9990","97079","Edgewater Park"," NJ","Acura","TLAutomatic","14.0"
"11500","97095","Falls Church"," VA","Acura","TSX4dr","10.0"
"14495","97100","Naugatuck"," CT","Acura","MDXAWD","9.0"
"13495","97110","Richmond"," VA","Acura","TL4dr","12.0"
"15500","97139","Newport News"," VA","Acura","MDXAWD","11.0"
"17998","97139","Saint Charles"," IL","Acura","MDXAWD","9.0"
"9500","97153","Fredericksburg"," VA","Acura","TSXAutomatic","14.0"
"11499","97165","Westport"," CT","Acura","TL4dr","13.0"
"6421","97171","Rockville"," MD","Acura","RLAutomatic","17.0"
"17999","97202","Burien"," WA","Acura","MDXAWD","10.0"
"11995","97261","Panama City"," FL","Acura","TSX4dr","11.0"
"15784","97266","Phoenix"," AZ","Acura","TSX","8.0"
"11984","97315","Valencia"," CA","Acura","TL4dr","10.0"
"13888","97327","Long Island City"," NY","Acura","RDXAWD","10.0"
"13899","97331","Middlebury"," CT","Acura","TL2WD","8.0"
"12977","97343","Hoover"," AL","Acura","MDX4WD","12.0"
"14994","97346","Cleveland"," OH","Acura","TLSH-AWD","8.0"
"14995","97351","Woodinville"," WA","Acura","MDX4WD","12.0"
"10995","97374","Metairie"," LA","Acura","TSX4dr","11.0"
"7995","97457","Akron"," OH","Acura","RLAutomatic","14.0"
"17995","97465","Rio Linda"," CA","Acura","MDXAWD","9.0"
"12800","97495","Tulsa"," OK","Acura","RL4dr","11.0"
"15988","97554","Athens"," GA","Acura","TLBase","7.0"
"15995","97645","St. Charles"," MO","Acura","MDX4WD","12.0"
"10600","97661","Duluth"," GA","Acura","TSXManual","8.0"
"11988","97662","Norman"," OK","Acura","RDXAWD","11.0"
"12895","97693","Orange Park"," FL","Acura","TSX4dr","12.0"
"8802","97699","Pleasanton"," CA","Acura","TSXAutomatic","14.0"
"18491","97719","Spring"," TX","Acura","MDXAWD","10.0"
"19987","97729","Tacoma"," WA","Acura","MDXAWD","10.0"
"10690","97731","Framingham"," MA","Acura","RDX4WD","13.0"
"6500","97733","Morton Grove"," IL","Acura","RLAutomatic","16.0"
"20000","97763","Merriam"," KS","Acura","RDXAWD","6.0"
"5839","97765","Honolulu"," HI","Acura","MDX4WD","18.0"
"9999","97821","Denver"," CO","Acura","TL4dr","13.0"
"21995","97833","Clinton"," NJ","Acura","MDXwith","7.0"
"13495","97843","Honolulu"," HI","Acura","RSXType-S","14.0"
"12939","97862","Hoffman Estates"," IL","Acura","TSX4dr","9.0"
"8301","97901","Naples"," FL","Acura","TSXAutomatic","15.0"
"19290","97903","Fairfield"," OH","Acura","RDXAWD","7.0"
"16000","97916","Longview"," WA","Acura","RDXAWD","8.0"
"17000","97951","Newberg"," OR","Acura","TLSH-AWD","8.0"
"10997","98000","Pensacola"," FL","Acura","TL4dr","9.0"
"10000","98011","South Jordan"," UT","Acura","TSX4dr","11.0"
"19200","98016","Fayetteville"," AR","Acura","MDXAWD","8.0"
"11587","98022","Kirkland"," WA","Acura","TSX4dr","10.0"
"15590","98027","Chamblee"," GA","Acura","RL4dr","10.0"
"6498","98047","San Marcos"," TX","Acura","TLAutomatic","16.0"
"3990","98099","Arlington"," TX","Acura","IntegraLS","22.0"
"11901","98168","Virgina Beach"," VA","Acura","TL4dr","13.0"
"9900","98195","Tucson"," AZ","Acura","RLAutomatic","15.0"
"15951","98204","North Hampton"," NH","Acura","TLSH-AWD","8.0"
"14988","98213","Woodbridge"," VA","Acura","MDX4WD","13.0"
"8350","98256","Fredericksburg"," VA","Acura","TSX4dr","13.0"
